filename,width,height,size_bucket
water_body_1489.jpg,407,671,3
water_body_7161.jpg,148,150,1
water_body_2504.jpg,2542,3284,4
water_body_1367.jpg,174,275,1
water_body_1778.jpg,122,175,0
water_body_7227.jpg,805,851,4
water_body_8662.jpg,617,777,4
water_body_2564.jpg,85,108,0
water_body_8486.jpg,225,247,2
water_body_8687.jpg,169,203,1
water_body_2549.jpg,244,311,2
water_body_8044.jpg,171,177,1
water_body_7634.jpg,454,501,3
water_body_21.jpg,1900,1586,4
water_body_7992.jpg,139,147,1
water_body_1248.jpg,146,211,1
water_body_2551.jpg,137,176,1
water_body_7637.jpg,279,280,2
water_body_1252.jpg,69,109,0
water_body_8430.jpg,458,79,0
water_body_7623.jpg,232,254,2
water_body_7185.jpg,1404,3359,4
water_body_1420.jpg,428,583,3
water_body_2365.jpg,1079,1362,4
water_body_7756.jpg,382,217,2
water_body_1843.jpg,94,137,0
water_body_7604.jpg,558,609,4
water_body_7763.jpg,133,146,0
water_body_6375.jpg,743,909,4
water_body_8472.jpg,115,126,0
water_body_2251.jpg,219,282,2
water_body_1653.jpg,171,250,1
water_body_7362.jpg,548,554,4
water_body_7926.jpg,108,113,0
water_body_8458.jpg,211,231,2
water_body_2541.jpg,441,1418,3
water_body_7089.jpg,397,728,3
water_body_1131.jpg,424,640,3
water_body_8121.jpg,140,154,1
water_body_843.jpg,316,533,3
water_body_7956.jpg,178,196,1
water_body_7249.jpg,1948,2089,4
water_body_7439.jpg,754,1815,4
water_body_1422.jpg,196,297,1
water_body_8930.jpg,38,367,0
water_body_7315.jpg,2063,734,4
water_body_1045.jpg,403,682,3
water_body_1378.jpg,212,310,2
water_body_2392.jpg,60,75,0
water_body_7770.jpg,177,188,1
water_body_2311.jpg,709,935,4
water_body_8668.jpg,1130,468,3
water_body_2498.jpg,281,356,2
water_body_1550.jpg,2213,3094,4
water_body_90.jpg,169,169,1
water_body_4.jpg,130,130,0
water_body_7176.jpg,536,560,4
water_body_7209.jpg,1985,2112,4
water_body_7145.jpg,787,829,4
water_body_7499.jpg,234,243,2
water_body_888.jpg,141,242,1
water_body_8545.jpg,66,72,0
water_body_7157.jpg,626,654,4
water_body_1749.jpg,68,401,0
water_body_7221.jpg,219,228,2
water_body_8450.jpg,351,378,3
water_body_1080.jpg,381,625,3
water_body_1655.jpg,151,222,1
water_body_8247.jpg,201,223,1
water_body_8734.jpg,238,502,2
water_body_1682.jpg,368,544,3
water_body_8300.jpg,232,237,2
water_body_8555.jpg,163,170,1
water_body_825.jpg,193,300,1
water_body_851.jpg,292,477,2
water_body_6373.jpg,744,787,4
water_body_7395.jpg,1226,1238,4
water_body_8691.jpg,964,1154,4
water_body_1086.jpg,781,1260,4
water_body_6425.jpg,1552,1867,4
water_body_1143.jpg,444,678,3
water_body_8245.jpg,183,203,1
water_body_1706.jpg,326,473,3
water_body_7594.jpg,268,285,2
water_body_1104.jpg,190,306,1
water_body_7741.jpg,465,509,3
water_body_8433.jpg,226,244,2
water_body_8654.jpg,175,219,1
water_body_1491.jpg,234,394,2
water_body_8925.jpg,251,330,2
water_body_7267.jpg,403,414,3
water_body_2283.jpg,167,220,1
water_body_1596.jpg,181,266,1
water_body_1324.jpg,529,851,4
water_body_2524.jpg,1008,1277,4
water_body_8758.jpg,606,776,4
water_body_8404.jpg,113,118,0
water_body_8827.jpg,129,161,0
water_body_1483.jpg,203,329,1
water_body_7290.jpg,209,707,2
water_body_8310.jpg,239,240,2
water_body_7934.jpg,112,113,0
water_body_8653.jpg,320,404,3
water_body_1180.jpg,144,238,1
water_body_2199.jpg,243,340,2
water_body_7355.jpg,374,389,3
water_body_732.jpg,176,661,1
water_body_1453.jpg,312,499,3
water_body_1059.jpg,155,236,1
water_body_8542.jpg,141,153,1
water_body_7624.jpg,185,203,1
water_body_7858.jpg,596,611,4
water_body_8049.jpg,70,75,0
water_body_2538.jpg,994,1268,4
water_body_709.jpg,1280,2051,4
water_body_8615.jpg,216,258,2
water_body_1265.jpg,51,73,0
water_body_7971.jpg,91,91,0
water_body_7173.jpg,678,707,4
water_body_8673.jpg,701,867,4
water_body_1393.jpg,581,946,4
water_body_7837.jpg,249,257,2
water_body_908.jpg,335,554,3
water_body_8659.jpg,604,752,4
water_body_8168.jpg,108,119,0
water_body_1599.jpg,105,160,0
water_body_8303.jpg,90,101,0
water_body_7312.jpg,125,135,0
water_body_1508.jpg,552,880,4
water_body_2170.jpg,1097,1497,4
water_body_8463.jpg,161,175,1
water_body_2512.jpg,211,620,2
water_body_8197.jpg,145,154,1
water_body_1681.jpg,406,599,3
water_body_8139.jpg,128,143,0
water_body_7815.jpg,157,163,1
water_body_8874.jpg,57,71,0
water_body_7332.jpg,484,533,3
water_body_2240.jpg,207,276,2
water_body_1307.jpg,244,373,2
water_body_1416.jpg,318,502,3
water_body_8809.jpg,1463,1939,4
water_body_996.jpg,138,226,1
water_body_1329.jpg,226,353,2
water_body_7551.jpg,502,506,3
water_body_8903.jpg,888,1136,4
water_body_8085.jpg,241,245,2
water_body_7216.jpg,463,500,3
water_body_8423.jpg,147,157,1
water_body_2261.jpg,357,453,3
water_body_8343.jpg,78,80,0
water_body_8195.jpg,101,103,0
water_body_7174.jpg,316,1474,3
water_body_7987.jpg,180,196,1
water_body_995.jpg,765,1245,4
water_body_7685.jpg,175,184,1
water_body_919.jpg,67,104,0
water_body_7331.jpg,735,1408,4
water_body_7743.jpg,214,233,2
water_body_8434.jpg,280,302,2
water_body_7200.jpg,364,385,3
water_body_1266.jpg,252,356,2
water_body_8314.jpg,328,344,3
water_body_7586.jpg,328,177,1
water_body_13.jpg,269,270,2
water_body_2203.jpg,288,392,2
water_body_1330.jpg,139,215,1
water_body_7845.jpg,194,201,1
water_body_1768.jpg,77,114,0
water_body_1076.jpg,352,550,3
water_body_1092.jpg,246,372,2
water_body_7932.jpg,106,107,0
water_body_1404.jpg,311,475,3
water_body_1790.jpg,78,242,0
water_body_7295.jpg,138,148,1
water_body_7206.jpg,636,675,4
water_body_1280.jpg,106,162,0
water_body_8782.jpg,1705,2076,4
water_body_8335.jpg,230,252,2
water_body_798.jpg,212,339,2
water_body_7318.jpg,1400,913,4
water_body_7513.jpg,266,290,2
water_body_8749.jpg,720,891,4
water_body_8833.jpg,55,68,0
water_body_7187.jpg,1355,1432,4
water_body_765.jpg,602,861,4
water_body_1567.jpg,2535,3683,4
water_body_1291.jpg,148,236,1
water_body_8735.jpg,381,487,3
water_body_901.jpg,138,226,1
water_body_8065.jpg,177,192,1
water_body_7038.jpg,517,962,3
water_body_7927.jpg,121,127,0
water_body_1003.jpg,633,1035,4
water_body_8623.jpg,237,299,2
water_body_773.jpg,303,487,2
water_body_7949.jpg,109,117,0
water_body_8942.jpg,724,960,4
water_body_8167.jpg,207,215,2
water_body_1605.jpg,94,138,0
water_body_8473.jpg,83,91,0
water_body_8955.jpg,174,226,1
water_body_8033.jpg,206,226,2
water_body_7704.jpg,282,296,2
water_body_1100.jpg,440,698,3
water_body_7665.jpg,606,720,4
water_body_2367.jpg,2032,2543,4
water_body_1725.jpg,322,472,3
water_body_8392.jpg,110,116,0
water_body_7092.jpg,293,545,2
water_body_7048.jpg,157,298,1
water_body_7371.jpg,838,858,4
water_body_784.jpg,361,584,3
water_body_7139.jpg,845,450,3
water_body_7385.jpg,1707,2793,4
water_body_1781.jpg,89,127,0
water_body_8692.jpg,167,199,1
water_body_1696.jpg,297,435,2
water_body_1451.jpg,344,546,3
water_body_1298.jpg,728,1101,4
water_body_974.jpg,270,431,2
water_body_8843.jpg,301,381,2
water_body_7288.jpg,1293,1415,4
water_body_7437.jpg,1257,1383,4
water_body_1533.jpg,173,288,1
water_body_967.jpg,263,411,2
water_body_7079.jpg,512,921,3
water_body_158.jpg,498,494,3
water_body_7538.jpg,500,540,3
water_body_7316.jpg,3915,4128,4
water_body_6435.jpg,299,355,2
water_body_2217.jpg,117,170,0
water_body_7588.jpg,284,297,2
water_body_2460.jpg,139,174,1
water_body_1794.jpg,100,151,0
water_body_7592.jpg,337,205,1
water_body_8421.jpg,122,131,0
water_body_7836.jpg,199,205,1
water_body_1349.jpg,212,318,2
water_body_7621.jpg,185,197,1
water_body_8410.jpg,381,391,3
water_body_7367.jpg,212,215,2
water_body_1704.jpg,75,116,0
water_body_1447.jpg,266,420,2
water_body_1610.jpg,210,300,2
water_body_2443.jpg,270,343,2
water_body_186.jpg,705,702,4
water_body_2421.jpg,111,137,0
water_body_7745.jpg,107,117,0
water_body_1690.jpg,347,529,3
water_body_1034.jpg,223,333,2
